28.44,28.31,981.32,981.38,151821660,1025642200,202,1690671
28.45,28.34,981.32,981.38,151821660,1025642200,202,1690671
28.27,28.35,980.99,981.26,151821660,1025642200,202,1690671
28.47,28.46,981.27,981.35,151821660,1025642200,202,1690671
28.47,28.52,981.22,981.36,151821660,1025642200,202,1690671
28.49,28.7,981.29,981.36,151821660,1025642200,202,1690671
28.51,28.6,981.29,981.41,151821660,1025642200,202,1690671
28.52,28.63,981.29,981.35,151821660,1025642200,202,1690671
28.53,28.66,981.28,981.38,151821660,1025642200,202,1690671
28.54,28.7,981.3,981.37,151821660,1025642200,202,1690671
28.55,28.74,981.29,981.38,151821660,1025642200,202,1690671
28.56,28.79,981.29,981.37,151821660,1025642200,202,1690671
28.58,28.85,981.28,981.37,151821660,1025642200,202,1690671
28.59,28.98,981.31,981.42,151821660,1025642200,202,1690671
28.61,29.1,981.29,981.4,151821660,1025642200,202,1690671
28.62,29.03,981.3,981.39,151821660,1025642200,202,1690671
28.64,29.08,981.27,981.4,151821660,1025642200,202,1690671
28.65,29.14,981.3,981.39,151821660,1025642200,202,1690671
28.66,29.2,981.3,981.38,151821660,1025642200,202,1690671
28.68,29.26,981.32,981.39,151821660,1025642200,202,1690671
28.69,29.32,981.28,981.39,151821660,1025642200,202,1690671
28.71,29.1,981.29,980.96,151821660,1025642200,202,1690671
28.72,29.43,981.35,981.39,151821660,1025642200,202,1690671
28.29,29.56,980.61,981.45,151821660,1025642200,202,1690671
28.76,29.41,981.33,981.15,151821660,1025642200,202,1690671
28.77,27.86,981.33,978.54,151821660,1025642200,202,1690671
28.61,27.56,981.05,978.05,151821660,1025642200,202,1690671
28.3,28.15,980.52,978.9,151821660,1025642200,202,1690671
28.39,28.15,980.63,978.71,151821660,1025642200,202,1690671
28.32,27.74,980.48,978.07,151821660,1025642200,202,1690671
28.15,26.52,980.2,976.04,151821660,1025642200,202,1690671
28.88,29.98,981.35,981.38,151821660,1025642200,202,1690671
28.9,30.05,981.34,981.38,151821660,1025642200,202,1690671
28.2,26.92,980.17,976.36,151821660,1025642200,202,1690671
28.38,26.41,980.47,975.56,151821660,1025642200,202,1690671
28.37,26.64,980.42,975.7,151821660,1025642200,202,1690671
28.32,26.64,980.32,975.6,151821660,1025642200,202,1690671
28.5,27.2,980.54,976.34,151821660,1025642200,202,1690671
28.56,27.99,980.63,977.48,151821660,1025642200,202,1690671
28.51,27.24,980.53,976.19,151821660,1025642200,202,1690671
28.53,27.56,980.49,976.63,151821660,1025642200,202,1690671
28.51,26.84,980.46,975.4,151821660,1025642200,202,1690671
28.47,27.47,980.34,976.31,151821660,1025642200,202,1690671
28.42,27.66,980.25,976.42,151821660,1025642200,202,1690671
28.65,28.43,980.59,977.59,151821660,1025642200,202,1690671
28.66,28.15,980.57,977.05,151821660,1025642200,202,1690671
28.72,28.38,980.66,977.32,151821660,1025642200,202,1690671
28.5,28.13,980.28,976.82,151821660,1025642200,202,1690671
28.83,28.86,980.75,977.95,151821660,1025642200,202,1690671
28.78,28.89,980.66,977.89,151821660,1025642200,202,1690671
28.74,28.86,980.56,977.74,151821660,1025642200,202,1690671
28.61,28.72,980.34,977.35,151821660,1025642200,202,1690671
28.68,28.35,980.42,976.78,151821660,1025642200,202,1690671
28.78,28.34,980.53,976.69,151821660,1025642200,202,1690671
29.09,28.9,981.02,977.52,151821660,1025642200,202,1690671
28.77,28.65,980.46,977.05,151821660,1025642200,202,1690671
28.69,28.55,980.24,976.77,151821660,1025642200,202,1690671
28.91,28.38,980.56,976.38,151821660,1025642200,202,1690671
29.08,29.98,980.85,978.88,151821660,1025642200,202,1690671
28.79,30.62,980.34,979.83,151821660,1025642200,202,1690671
28.96,30.52,980.56,979.55,151821660,1025642200,202,1690671
29.26,28.71,981.03,976.62,151821660,1025642200,202,1690671
28.97,27.78,980.52,975.05,151821660,1025642200,202,1690671
28.85,28.7,980.3,976.4,151821660,1025642200,202,1690671
29.5,31.82,981.33,981.44,151821660,1025642200,202,1690671
29.04,30.31,980.56,978.73,151821660,1025642200,202,1690671
29.04,30.16,980.54,978.43,151821660,1025642200,202,1690671
29.56,31.99,981.36,981.47,151821660,1025642200,202,1690671
28.96,29.77,980.35,977.57,151821660,1025642200,202,1690671
28.98,29.75,980.35,977.48,151821660,1025642200,202,1690671
29.09,30.08,980.53,977.85,151821660,1025642200,202,1690671
28.82,29.68,980.06,977.22,151821660,1025642200,202,1690671
28.95,28.81,980.18,975.66,151821660,1025642200,202,1690671
29.21,30.37,980.62,978.19,151821660,1025642200,202,1690671
29.2,30.49,980.55,978.31,151821660,1025642200,202,1690671
28.9,29.35,980.05,976.33,151821660,1025642200,202,1690671
29.1,29.32,980.34,976.22,151821660,1025642200,202,1690671
29.28,30.42,980.62,977.98,151821660,1025642200,202,1690671
29.71,32.56,981.28,981.4,151821660,1025642200,202,1690671
29.11,30.44,980.27,977.76,151821660,1025642200,202,1690671
29.16,30.09,980.3,977.1,151821660,1025642200,202,1690671
29.32,29.62,980.57,976.22,151821660,1025642200,202,1690671
29.24,30.36,980.41,977.24,151821660,1025642200,202,1690671
29.11,29.47,980.17,975.81,151821660,1025642200,202,1690671
29.45,29.65,980.69,976.01,151821660,1025642200,202,1690671
29.51,30.66,980.77,977.56,151821660,1025642200,202,1690671
29.45,30.17,980.64,976.57,151821660,1025642200,202,1690671
29.73,31.58,981.06,978.9,151821660,1025642200,202,1690671
29.38,32.27,980.42,979.83,151821660,1025642200,202,1690671
29.56,30.5,980.69,976.97,151821660,1025642200,202,1690671
29.65,30.15,980.82,976.39,151821660,1025642200,202,1690671
29.53,30.14,980.61,976.16,151821660,1025642200,202,1690671
29.49,32.08,980.49,979.31,151821660,1025642200,202,1690671
29.52,30.38,980.5,976.5,151821660,1025642200,202,1690671
29.77,30.61,980.92,976.68,151821660,1025642200,202,1690671
29.46,29.35,980.34,974.97,151821660,1025642200,202,1690671
29.63,30.25,980.59,975.97,151821660,1025642200,202,1690671
29.66,29.92,980.63,975.39,151821660,1025642200,202,1690671
29.53,30.33,980.36,976,151821660,1025642200,202,1690671
29.66,30.04,980.56,975.52,151821660,1025642200,202,1690671
29.75,30.37,980.67,975.94,151821660,1025642200,202,1690671
29.72,30.5,980.58,976.1,151821660,1025642200,202,1690671
29.67,30.36,980.43,975.74,151821660,1025642200,202,1690671
29.7,31.05,980.47,976.85,151821660,1025642200,202,1690671
29.61,30.26,980.3,975.58,151821660,1025642200,202,1690671
29.81,29.59,980.58,974.4,151821660,1025642200,202,1690671
30.18,32.51,981.14,978.96,151821660,1025642200,202,1690671
29.66,30.69,980.27,976.29,151821660,1025642200,202,1690671
29.59,34.13,980.12,981.46,151821660,1025642200,202,1690671
29.84,34.17,980.48,981.47,151821660,1025642200,202,1690671
30.42,31.14,981.35,976.52,151821660,1025642200,202,1690671
30.44,33,981.38,979.46,151821660,1025642200,202,1690671
30.12,34.3,980.83,981.46,151821660,1025642200,202,1690671
30.48,34.32,981.39,981.46,151821660,1025642200,202,1690671
30.5,34.35,981.39,981.45,151821660,1025642200,202,1690671
30.52,34.42,981.37,981.47,151821660,1025642200,202,1690671
30.54,34.41,981.36,981.44,151821660,1025642200,202,1690671
30.57,34.5,981.35,981.45,151821660,1025642200,202,1690671
30.58,34.43,981.36,981.53,151821660,1025642200,202,1690671
30.61,34.47,981.35,981.53,151821660,1025642200,202,1690671
30.68,34.57,981.32,981.46,151821660,1025642200,202,1690671
30.71,34.61,981.33,981.41,151821660,1025642200,202,1690671
30.73,34.69,981.36,981.44,151821660,1025642200,202,1690671
30.2,31.79,980.44,976.75,151821660,1025642200,202,1690671
30.76,34.75,981.32,981.43,151821660,1025642200,202,1690671
30.79,34.79,981.34,981.43,151821660,1025642200,202,1690671
30.81,34.78,981.33,981.44,151821660,1025642200,202,1690671
30.42,31.68,980.69,976.47,151821660,1025642200,202,1690671
30.84,34.83,981.35,981.46,151821660,1025642200,202,1690671
30.86,34.88,981.36,981.45,151821660,1025642200,202,1690671
30.88,34.94,981.32,981.43,151821660,1025642200,202,1690671
30.91,34.98,981.35,981.44,151821660,1025642200,202,1690671
30.92,34.97,981.33,981.43,151821660,1025642200,202,1690671
30.94,35,981.35,981.44,151821660,1025642200,202,1690671
30.96,35.03,981.35,981.47,151821660,1025642200,202,1690671
30.6,31.8,980.76,976.2,151821660,1025642200,202,1690671
31,35.13,981.35,981.4,151821660,1025642200,202,1690671
31.02,35.16,981.37,981.44,151821660,1025642200,202,1690671
31.04,35.18,981.35,981.43,151821660,1025642200,202,1690671
31.05,35.21,981.35,981.41,151821660,1025642200,202,1690671
31.07,35.19,981.34,981.41,151821660,1025642200,202,1690671
31.05,35.21,981.24,981.38,151821660,1025642200,202,1690671
31.07,35.31,981.27,981.45,151821660,1025642200,202,1690671
31.13,35.33,981.34,981.44,151821660,1025642200,202,1690671
31.15,35.35,981.36,981.44,151821660,1025642200,202,1690671
31.17,35.36,981.34,981.47,151821660,1025642200,202,1690671
31.19,35.42,981.36,981.44,151821660,1025642200,202,1690671
31.2,35.45,981.36,981.46,151821660,1025642200,202,1690671
31.22,35.47,981.39,981.43,151821660,1025642200,202,1690671
31.25,35.53,981.38,981.45,151821660,1025642200,202,1690671
31.26,35.58,981.39,981.47,151821660,1025642200,202,1690671
31.28,35.59,981.36,981.45,151821660,1025642200,202,1690671
31.3,35.65,981.33,981.45,151821660,1025642200,202,1690671
31.32,35.67,981.35,981.5,151821660,1025642200,202,1690671
31.34,35.7,981.37,981.49,151821660,1025642200,202,1690671
31.36,35.72,981.35,981.45,151821660,1025642200,202,1690671
31.37,35.76,981.34,981.46,151821660,1025642200,202,1690671
31.4,35.8,981.37,981.47,151821660,1025642200,202,1690671
31.41,35.82,981.37,981.44,151821660,1025642200,202,1690671
31.44,35.86,981.34,981.47,151821660,1025642200,202,1690671
31.47,35.9,981.36,981.48,151821660,1025642200,202,1690671
31.49,35.92,981.4,981.47,151821660,1025642200,202,1690671
31.51,35.95,981.41,981.47,151821660,1025642200,202,1690671
31.53,35.98,981.41,981.51,151821660,1025642200,202,1690671
31.55,36,981.36,981.41,151821660,1025642200,202,1690671
31.56,36.03,981.34,981.48,151821660,1025642200,202,1690671
31.59,36.01,981.35,981.47,151821660,1025642200,202,1690671
31.61,36.07,981.39,981.5,151821660,1025642200,202,1690671
31.63,36.08,981.36,981.44,151821660,1025642200,202,1690671
31.64,36.1,981.4,981.47,151821660,1025642200,202,1690671
31.65,36.11,981.35,981.48,151821660,1025642200,202,1690671
31.64,36.14,981.31,981.49,151821660,1025642200,202,1690671
31.69,36.17,981.34,981.49,151821660,1025642200,202,1690671
31.72,36.2,981.37,981.49,151821660,1025642200,202,1690671
31.74,36.21,981.32,981.42,151821660,1025642200,202,1690671
31.78,36.21,981.3,981.4,151821660,1025642200,202,1690671
31.81,36.2,981.33,981.42,151821660,1025642200,202,1690671
31.84,36.21,981.35,981.41,151821660,1025642200,202,1690671
31.86,36.21,981.34,981.46,151821660,1025642200,202,1690671
31.9,36.21,981.36,981.45,151821660,1025642200,202,1690671
31.92,36.25,981.37,981.5,151821660,1025642200,202,1690671
31.89,36.28,981.28,981.49,151821660,1025642200,202,1690671
31.95,36.32,981.39,981.45,151821660,1025642200,202,1690671
31.96,36.36,981.38,981.43,151821660,1025642200,202,1690671
31.97,36.41,981.36,981.47,151821660,1025642200,202,1690671
31.99,36.53,981.38,981.46,151821660,1025642200,202,1690671
32.01,36.45,981.34,981.45,151821660,1025642200,202,1690671
32.02,36.47,981.36,981.52,151821660,1025642200,202,1690671
31.87,36.51,981.13,976.36,151821660,1025642200,202,1690671
32.04,36.52,981.36,981.45,151821660,1025642200,202,1690671
32.06,32.9,981.33,975.68,151821660,1025642200,202,1690671
31.42,36.54,980.23,981.42,151821660,1025642200,202,1690671
31.4,34.76,980.17,978.66,151821660,1025642200,202,1690671
31.79,32.96,980.76,975.72,151821660,1025642200,202,1690671
31.36,35.9,980.06,980.56,151821660,1025642200,202,1690671
31.59,33.16,980.39,976.14,151821660,1025642200,202,1690671
31.64,33.14,980.47,976.05,151821660,1025642200,202,1690671
31.7,33.37,980.59,976.41,151821660,1025642200,202,1690671
31.38,32.9,980.07,975.63,151821660,1025642200,202,1690671
31.69,32.86,980.5,975.49,151821660,1025642200,202,1690671
32.27,36.74,981.39,981.45,151821660,1025642200,202,1690671
31.74,33.34,980.53,976.13,151821660,1025642200,202,1690671
31.9,33.25,980.71,975.84,151821660,1025642200,202,1690671
31.73,33.88,980.36,976.78,151821660,1025642200,202,1690671
31.79,32.92,980.45,975.22,151821660,1025642200,202,1690671
31.79,32.75,980.45,974.93,151821660,1025642200,202,1690671
31.83,32.93,980.51,975.14,151821660,1025642200,202,1690671
31.85,33.2,980.5,975.51,151821660,1025642200,202,1690671
32.41,36.9,981.4,981.44,151821660,1025642200,202,1690671
31.96,33.64,980.68,976.15,151821660,1025642200,202,1690671
32.03,33.65,980.76,976.15,151821660,1025642200,202,1690671
31.99,33.83,980.69,976.3,151821660,1025642200,202,1690671
31.99,33.86,980.61,976.27,151821660,1025642200,202,1690671
32.49,37.05,981.38,981.44,151821660,1025642200,202,1690671
32.51,37.08,981.39,981.44,151821660,1025642200,202,1690671
32.53,37.2,981.36,981.36,151821660,1025642200,202,1690671
31.92,33.52,980.34,975.63,151821660,1025642200,202,1690671
32.04,33.78,980.49,975.96,151821660,1025642200,202,1690671
32.06,33.93,980.47,976.07,151821660,1025642200,202,1690671
32.63,37.28,981.36,981.37,151821660,1025642200,202,1690671
32.66,37.32,981.38,981.39,151821660,1025642200,202,1690671
32.08,34.32,980.44,976.58,151821660,1025642200,202,1690671
32.17,34.14,980.5,976.26,151821660,1025642200,202,1690671
32.73,37.41,981.38,981.43,151821660,1025642200,202,1690671
32.76,37.44,981.4,981.42,151821660,1025642200,202,1690671
32.36,34.02,980.69,975.91,151821660,1025642200,202,1690671
32.38,33.94,980.74,975.71,151821660,1025642200,202,1690671
32.3,34.49,980.53,976.49,151821660,1025642200,202,1690671
32.29,34.44,980.46,976.37,151821660,1025642200,202,1690671
32.28,34.47,980.42,976.43,151821660,1025642200,202,1690671
32.34,34.15,980.48,975.92,151821660,1025642200,202,1690671
32.48,34.31,980.68,976.04,151821660,1025642200,202,1690671
32.95,37.63,981.38,981.42,151821660,1025642200,202,1690671
32.45,34.51,980.53,976.37,151821660,1025642200,202,1690671
32.48,34.46,980.54,976.16,151821660,1025642200,202,1690671
32.45,34.31,980.48,975.95,151821660,1025642200,202,1690671
32.45,34.38,980.41,976.04,151821660,1025642200,202,1690671
32.52,35.93,980.52,978.44,151821660,1025642200,202,1690671
32.75,34.51,980.84,976.14,151821660,1025642200,202,1690671
32.58,34.92,980.54,976.69,151821660,1025642200,202,1690671
32.62,34.26,980.59,975.6,151821660,1025642200,202,1690671
33.15,37.86,981.41,981.46,151821660,1025642200,202,1690671
32.67,34.86,980.62,976.47,151821660,1025642200,202,1690671
32.95,34.53,981.05,975.87,151821660,1025642200,202,1690671
32.67,34.57,980.52,975.9,151821660,1025642200,202,1690671
32.68,34.18,980.56,975.28,151821660,1025642200,202,1690671
32.68,35.26,980.52,976.95,151821660,1025642200,202,1690671
32.71,34.39,980.52,975.52,151821660,1025642200,202,1690671
32.83,34.75,980.71,976.07,151821660,1025642200,202,1690671
32.8,34.56,980.63,975.74,151821660,1025642200,202,1690671
32.82,34.83,980.63,976.08,151821660,1025642200,202,1690671
32.79,34.54,980.56,975.63,151821660,1025642200,202,1690671
32.8,34.67,980.53,975.78,151821660,1025642200,202,1690671
32.88,34.96,980.67,976.19,151821660,1025642200,202,1690671
33.36,38.13,981.39,981.44,151821660,1025642200,202,1690671
33.36,38.11,981.41,981.44,151821660,1025642200,202,1690671
33.38,38.11,981.45,981.47,151821660,1025642200,202,1690671
33.29,36.71,981.27,979.24,151821660,1025642200,202,1690671
33.3,36.71,981.31,979.22,151821660,1025642200,202,1690671
33.28,36.86,981.28,979.48,151821660,1025642200,202,1690671
33.31,37.54,981.24,980.49,151821660,1025642200,202,1690671
33.29,37.29,981.27,980.15,151821660,1025642200,202,1690671
33.07,36.09,981,978.24,151821660,1025642200,202,1690671
32.89,37.09,980.7,979.72,151821660,1025642200,202,1690671
33.42,38.23,981.61,981.64,151821660,1025642200,202,1690671
33.04,35.05,980.96,976.37,151821660,1025642200,202,1690671
33.01,35.18,980.9,976.57,151821660,1025642200,202,1690671
32.99,35.55,980.88,977.18,151821660,1025642200,202,1690671
32.91,34.99,980.74,976.26,151821660,1025642200,202,1690671
33.02,35.62,980.91,977.31,151821660,1025642200,202,1690671
32.95,34.74,980.76,975.89,151821660,1025642200,202,1690671
33,35.44,980.84,977.13,151821660,1025642200,202,1690671
32.98,35.42,980.81,976.94,151821660,1025642200,202,1690671
33.07,35.03,980.94,976.25,151821660,1025642200,202,1690671
33.04,36.11,980.9,978.03,151821660,1025642200,202,1690671
32.96,35.22,980.75,976.49,151821660,1025642200,202,1690671
32.93,35.46,980.71,976.76,151821660,1025642200,202,1690671
33.04,35.72,980.88,977.17,151821660,1025642200,202,1690671
33.1,35.32,980.99,976.58,151821660,1025642200,202,1690671
33,34.9,980.76,975.89,151821660,1025642200,202,1690671
32.91,35.37,980.64,976.58,151821660,1025642200,202,1690671
32.91,35.62,980.58,976.91,151821660,1025642200,202,1690671
33.07,35.68,980.83,977.02,151821660,1025642200,202,1690671
32.97,35.17,980.65,976.18,151821660,1025642200,202,1690671
33,35.48,980.66,976.62,151821660,1025642200,202,1690671
33.12,35.23,980.83,976.13,151821660,1025642200,202,1690671
33.04,35.49,980.66,976.53,151821660,1025642200,202,1690671
33.1,35.77,981.04,976.91,151821660,1025642200,202,1690671
33.2,35.56,980.92,976.6,151821660,1025642200,202,1690671
33.17,35.54,980.84,976.5,151821660,1025642200,202,1690671
33.26,36.94,980.96,978.72,151821660,1025642200,202,1690671
33.23,35.35,980.89,976.14,151821660,1025642200,202,1690671
33.45,36.55,981.24,978.03,151821660,1025642200,202,1690671
33.2,35.5,980.81,976.25,151821660,1025642200,202,1690671
33.46,35.67,981.17,976.53,151821660,1025642200,202,1690671
33.25,35.96,980.84,976.97,151821660,1025642200,202,1690671
33.18,36.29,980.71,977.56,151821660,1025642200,202,1690671
33.25,36.14,980.81,977.28,151821660,1025642200,202,1690671
33.24,35.75,980.78,976.85,151821660,1025642200,202,1690671
33.24,35.54,980.79,976.27,151821660,1025642200,202,1690671
33.33,35.74,980.92,976.61,151821660,1025642200,202,1690671
33.25,35.6,980.78,976.32,151821660,1025642200,202,1690671
33.27,35.57,980.78,976.25,151821660,1025642200,202,1690671
33.19,35.46,980.67,975.99,151821660,1025642200,202,1690671
33.22,35.62,980.66,976.2,151821660,1025642200,202,1690671
33.26,36.12,980.75,976.92,151821660,1025642200,202,1690671
33.25,35.98,980.69,976.71,151821660,1025642200,202,1690671
33.27,36.03,980.71,976.72,151821660,1025642200,202,1690671
33.59,38.97,981.12,981.35,151821660,1025642200,202,1690671
33.4,35.76,980.86,976.23,151821660,1025642200,202,1690671
33.39,39.13,980.77,981.58,151821660,1025642200,202,1690671
33.88,35.66,981.58,976.07,151821660,1025642200,202,1690671
33.33,39.17,980.66,981.59,151821660,1025642200,202,1690671
33.89,36.42,981.57,977.17,151821660,1025642200,202,1690671
33.9,39.23,981.58,981.62,151821660,1025642200,202,1690671
33.91,39.22,981.56,981.65,151821660,1025642200,202,1690671
33.91,39.25,981.55,981.63,151821660,1025642200,202,1690671
33.93,39.24,981.58,981.64,151821660,1025642200,202,1690671
33.93,39.27,981.58,981.64,151821660,1025642200,202,1690671
33.95,39.27,981.58,981.66,151821660,1025642200,202,1690671
33.95,39.31,981.57,981.64,151821660,1025642200,202,1690671
33.96,39.28,981.56,981.64,151821660,1025642200,202,1690671
33.97,39.28,981.53,981.61,151821660,1025642200,202,1690671
33.98,39.31,981.56,981.69,151821660,1025642200,202,1690671
33.99,39.28,981.56,981.65,151821660,1025642200,202,1690671
34,39.26,981.57,981.62,151821660,1025642200,202,1690671
33.54,36.04,980.84,976.56,151821660,1025642200,202,1690671
33.53,36.16,980.78,976.7,151821660,1025642200,202,1690671
33.49,35.47,980.69,975.6,151821660,1025642200,202,1690671
34.03,39.32,981.5,981.61,151821660,1025642200,202,1690671
33.43,36.36,980.55,976.86,151821660,1025642200,202,1690671
34.06,39.37,981.52,981.61,151821660,1025642200,202,1690671
34.07,39.37,981.52,981.62,151821660,1025642200,202,1690671
34.09,39.42,981.53,981.61,151821660,1025642200,202,1690671
34.1,39.4,981.54,981.62,151821660,1025642200,202,1690671
34.11,39.4,981.5,981.6,151821660,1025642200,202,1690671
34.12,39.39,981.51,981.6,151821660,1025642200,202,1690671
34.12,39.41,981.52,981.57,151821660,1025642200,202,1690671
34.13,39.44,981.51,981.59,151821660,1025642200,202,1690671
34.13,39.45,981.53,981.64,151821660,1025642200,202,1690671
34.12,39.47,981.56,981.64,151821660,1025642200,202,1690671
33.61,36.19,980.73,976.41,151821660,1025642200,202,1690671
34.13,39.47,981.57,981.68,151821660,1025642200,202,1690671
34.15,39.49,981.56,981.67,151821660,1025642200,202,1690671
34.15,39.46,981.58,981.65,151821660,1025642200,202,1690671
34.16,39.46,981.57,981.65,151821660,1025642200,202,1690671
34.16,39.48,981.59,981.68,151821660,1025642200,202,1690671
34.17,39.51,981.59,981.66,151822430,1025634800,207,1690674
34.18,39.51,981.61,981.66,151822430,1025634800,207,1690674
34.18,39.5,981.59,981.7,151822430,1025634800,207,1690674
34.19,39.5,981.6,981.7,151822430,1025634800,207,1690674
34.2,39.51,981.61,981.7,151822430,1025634800,207,1690674
34.2,39.5,981.6,981.72,151822430,1025634800,207,1690674
34.22,39.49,981.62,981.71,151822430,1025634800,207,1690674
34.22,39.49,981.59,981.71,151822430,1025634800,207,1690674
33.74,36.45,980.86,976.73,151822430,1025634800,207,1690674
34.24,39.51,981.34,981.42,151822430,1025634800,207,1690674
34.25,39.48,977.51,977.64,151822430,1025634800,207,1690674
34.25,39.39,974.01,974.13,151822430,1025634800,207,1690674
34.21,39.27,970.78,970.79,151822430,1025634800,207,1690674
34.16,39.19,967.6,967.67,151822430,1025634800,207,1690674
34.15,39.14,964.3,964.37,151822430,1025634800,207,1690674
34.11,39.06,961.38,961.37,151822430,1025634800,207,1690674
34.09,39.07,958,958.12,151822430,1025634800,207,1690674
33.55,36.36,953.66,950.18,151822430,1025634800,207,1690674
34.09,39.23,951.4,951.47,151822430,1025634800,207,1690674
34.03,39.17,948.24,948.27,151822430,1025634800,207,1690674
33.99,39.15,944.96,945.12,151822430,1025634800,207,1690674
34.04,39.08,942.04,942.07,151822430,1025634800,207,1690674
33.99,39.05,939.55,939.59,151822430,1025634800,207,1690674
33.88,39.08,936.27,936.35,151822430,1025634800,207,1690674
33.21,36.14,931.77,928.13,151822430,1025634800,207,1690674
33.76,38.94,928.9,928.91,151822430,1025634800,207,1690674
33.76,38.93,925.73,925.79,151822430,1025634800,207,1690674
33.75,38.89,922.66,922.72,151822430,1025634800,207,1690674
33.74,38.85,919.69,919.71,151822430,1025634800,207,1690674
33.8,38.78,916.79,916.88,151822430,1025634800,207,1690674
